Quarter,Year,Data,CCG_Code,AT_CODE,Region_Code,Patient_Type,Band_1,Band_2,Band_3,Urgent_Occasional,Free___Arrest_of_Bleeding,Free___Bridge_Repairs,Free___Denture_Repair,Free___Prescription_Issue,Free___Removal_of_sutures,Total
Q2,2013/2014,Provisional,04R,Q55,Y55,Child,18099,15849,1092,979.2,0,0,1,0,0,36020.2
Q2,2013/2014,Provisional,04R,Q55,Y55,Non-Paying Adult,6785,18399,19260,2512.8,0,2.4,65,0,1,47025.2
Q2,2013/2014,Provisional,04R,Q55,Y55,Paying Adult,27803,36867,17544,3844.8,1.2,7.2,219,0,2,86288.2
Q2,2013/2014,Provisional,04V,Q59,Y55,Child,16124,12282,1008,739.2,0,0,2,0,0,30155.2
Q2,2013/2014,Provisional,04V,Q59,Y55,Non-Paying Adult,5639,11826,13224,1257.6,0,0,51,0,0,31997.6
Q2,2013/2014,Provisional,04V,Q59,Y55,Paying Adult,26722,34722,18384,2914.8,1.2,8.4,281,0,4,83037.4
Q2,2013/2014,Provisional,04X,Q54,Y55,Child,7128,10320,1092,576,0,0,0,0,0,19116
Q2,2013/2014,Provisional,04X,Q54,Y55,Non-Paying Adult,4151,14616,26028,2293.2,0,0,67,0.75,1,47156.95
Q2,2013/2014,Provisional,04X,Q54,Y55,Paying Adult,11581,17727,12504,1454.4,0,4.8,133,0,4,43408.2
Q2,2013/2014,Provisional,04Y,Q60,Y55,Child,3916,4032,444,170.4,0,0,0,0,0,8562.4
Q2,2013/2014,Provisional,04Y,Q60,Y55,Non-Paying Adult,1518,5166,6972,507.6,0,1.2,23,0,0,14187.8
Q2,2013/2014,Provisional,04Y,Q60,Y55,Paying Adult,6826,11094,6816,837.6,0,14.4,137,0,2,25727
Q2,2013/2014,Provisional,05A,Q53,Y55,Child,14461,14211,2052,420,0,0,1,0,0,31145
Q2,2013/2014,Provisional,05A,Q53,Y55,Non-Paying Adult,7386,17130,33252,1272,0,1.2,75,0,1,59117.2
Q2,2013/2014,Provisional,05A,Q53,Y55,Paying Adult,20700,30522,25680,1950,0,2.4,325,0,6,79185.4
Q2,2013/2014,Provisional,05C,Q54,Y55,Child,9913,10629,1728,558,0,0,1,0,0,22829
Q2,2013/2014,Provisional,05C,Q54,Y55,Non-Paying Adult,4527,12438,24888,1726.8,0,0,73,0,1,43653.8
Q2,2013/2014,Provisional,05C,Q54,Y55,Paying Adult,19630,27435,20844,3127.2,4.8,8.4,250,0,10,71309.4
Q2,2013/2014,Provisional,05D,Q60,Y55,Child,6731,5196,552,336,0,0,0,0,0,12815
Q2,2013/2014,Provisional,05D,Q60,Y55,Non-Paying Adult,2510,5988,6516,853.2,0,1.2,13,0,2,15883.4
Q2,2013/2014,Provisional,05D,Q60,Y55,Paying Adult,9631,10953,5388,1622.4,0,0,48,0,3,27645.4
Q2,2013/2014,Provisional,05F,Q53,Y55,Child,6652,5886,708,650.4,0,0,2,0,0,13898.4
Q2,2013/2014,Provisional,05F,Q53,Y55,Non-Paying Adult,2385,5679,5412,1587.6,0,0,29,0,0,15092.6
Q2,2013/2014,Provisional,05F,Q53,Y55,Paying Adult,10373,15603,8484,3994.8,0,8.4,156,0,3,38622.2
Q2,2013/2014,Provisional,05G,Q60,Y55,Child,8740,7365,540,434.4,0,0,0,0,1,17080.4
Q2,2013/2014,Provisional,05G,Q60,Y55,Non-Paying Adult,3248,8181,9444,903.6,0,0,22,0,0,21798.6
Q2,2013/2014,Provisional,05G,Q60,Y55,Paying Adult,15753,19095,9888,1797.6,0,2.4,86,0,5,46627
Q2,2013/2014,Provisional,05H,Q53,Y55,Child,7302,6981,684,337.2,0,0,0,0,0,15304.2
Q2,2013/2014,Provisional,05H,Q53,Y55,Non-Paying Adult,3657,7698,12612,949.2,0,0,26,0,1,24943.2
Q2,2013/2014,Provisional,05H,Q53,Y55,Paying Adult,14508,16509,13020,1581.6,0,1.2,151,0,2,45772.8
Q2,2013/2014,Provisional,05J,Q53,Y55,Child,7372,5886,888,294,0,0,0,0,0,14440
Q2,2013/2014,Provisional,05J,Q53,Y55,Non-Paying Adult,2599,6306,9540,758.4,0,0,28,0,2,19233.4
Q2,2013/2014,Provisional,05J,Q53,Y55,Paying Adult,11567,15210,9300,1177.2,2.4,1.2,108,0,3,37368.8
Q2,2013/2014,Provisional,05L,Q54,Y55,Child,14689,22539,3516,1574.4,0,0,2,0,0,42320.4
Q2,2013/2014,Provisional,05L,Q54,Y55,Non-Paying Adult,9327,35385,70644,5886,1.2,0,191,0,1,121435.2
Q2,2013/2014,Provisional,05L,Q54,Y55,Paying Adult,14949,28893,22848,2696.4,1.2,2.4,336,0,2,69728
Q2,2013/2014,Provisional,05N,Q60,Y55,Child,11419,8796,732,780,0,0,1,0,0,21728
Q2,2013/2014,Provisional,05N,Q60,Y55,Non-Paying Adult,3808,8511,8964,1426.8,0,0,41,0,1,22751.8
Q2,2013/2014,Provisional,05N,Q60,Y55,Paying Adult,17226,25629,13872,3834,0,10.8,284,0,3,60858.8
Q2,2013/2014,Provisional,05P,Q54,Y55,Child,7229,6414,528,530.4,0,0,0,0,0,14701.4
Q2,2013/2014,Provisional,05P,Q54,Y55,Non-Paying Adult,2496,7881,10800,1623.6,2.4,0,37,0,5,22845
Q2,2013/2014,Provisional,05P,Q54,Y55,Paying Adult,10528,13755,9804,2157.6,0,2.4,110,0,8,36365
Q2,2013/2014,Provisional,05Q,Q60,Y55,Child,10098,6672,1140,334.8,0,0,0,0,0,18244.8
Q2,2013/2014,Provisional,05Q,Q60,Y55,Non-Paying Adult,3899,8394,12852,1059.6,0,0,43,0,0,26247.6
Q2,2013/2014,Provisional,05Q,Q60,Y55,Paying Adult,16229,22278,13044,1866,1.2,2.4,233,0,2,53655.6
Q2,2013/2014,Provisional,05R,Q53,Y55,Child,11709,6114,984,416.4,0,1.2,0,0,0,19224.6
Q2,2013/2014,Provisional,05R,Q53,Y55,Non-Paying Adult,3342,6435,8760,817.2,0,2.4,19,0,1,19376.6
Q2,2013/2014,Provisional,05R,Q53,Y55,Paying Adult,20178,25329,16272,2768.4,2.4,13.2,233,0,1,64797
Q2,2013/2014,Provisional,05T,Q53,Y55,Child,10432,9306,1296,620.4,0,0,1,0,0,21655.4
Q2,2013/2014,Provisional,05T,Q53,Y55,Non-Paying Adult,3712,9765,17736,1566,0,1.2,46,0,1,32827.2
Q2,2013/2014,Provisional,05T,Q53,Y55,Paying Adult,16509,25662,19956,3008.4,0,1.2,196,0,1,65333.6
Q2,2013/2014,Provisional,05V,Q60,Y55,Child,4619,4614,396,229.2,0,0,0,0.75,0,9858.95
Q2,2013/2014,Provisional,05V,Q60,Y55,Non-Paying Adult,1570,4419,5052,624,0,0,19,0,1,11685
Q2,2013/2014,Provisional,05V,Q60,Y55,Paying Adult,8224,13743,7116,970.8,1.2,1.2,112,0,2,30170.2
Q2,2013/2014,Provisional,05W,Q60,Y55,Child,10662,12921,828,1006.8,0,0,0,0,1,25418.8
Q2,2013/2014,Provisional,05W,Q60,Y55,Non-Paying Adult,5634,13746,18384,2700,1.2,0,29,0,4,40498.2
Q2,2013/2014,Provisional,05W,Q60,Y55,Paying Adult,16107,21210,11988,3306,0,1.2,71,0,8,52691.2
Q2,2013/2014,Provisional,05X,Q60,Y55,Child,7619,7869,1008,781.2,0,0,0,0,0,17277.2
Q2,2013/2014,Provisional,05X,Q60,Y55,Non-Paying Adult,3339,9420,10452,1566,0,0,38,0,0,24815
Q2,2013/2014,Provisional,05X,Q60,Y55,Paying Adult,10994,14310,7476,2211.6,0,0,96,0,4,35091.6
Q2,2013/2014,Provisional,05Y,Q54,Y55,Child,8158,8457,1416,708,0,0,0,0,0,18739
Q2,2013/2014,Provisional,05Y,Q54,Y55,Non-Paying Adult,4369,13176,25236,1615.2,1.2,0,71,0,1,44469.4
Q2,2013/2014,Provisional,05Y,Q54,Y55,Paying Adult,9697,16320,12864,1744.8,1.2,0,173,0,0,40800
Q2,2013/2014,Provisional,06A,Q54,Y55,Child,7915,10221,1152,734.4,0,0,0,0,0,20022.4
Q2,2013/2014,Provisional,06A,Q54,Y55,Non-Paying Adult,5030,15282,27756,2701.2,0,0,105,0,0,50874.2
Q2,2013/2014,Provisional,06A,Q54,Y55,Paying Adult,10354,16818,12744,2026.8,0,0,213,0,3,42158.8
Q2,2013/2014,Provisional,06D,Q53,Y55,Child,3443,3027,360,249.6,0,0,0,0,0,7079.6
Q2,2013/2014,Provisional,06D,Q53,Y55,Non-Paying Adult,1222,2730,4716,434.4,0,1.2,10,0,0,9113.6
Q2,2013/2014,Provisional,06D,Q53,Y55,Paying Adult,4475,7068,5196,878.4,0,6,50,0,0,17673.4
Q2,2013/2014,Provisional,06F,Q58,Y55,Child,15024,14472,1332,1063.2,0,0,0,0,0,31891.2
Q2,2013/2014,Provisional,06F,Q58,Y55,Non-Paying Adult,4416,13146,17256,1962,0,0,37,0,0,36817
Q2,2013/2014,Provisional,06F,Q58,Y55,Paying Adult,21872,35808,24648,4798.8,1.2,8.4,183,0,5,87324.4
Q2,2013/2014,Provisional,06H,Q56,Y55,Child,31246,30339,2988,2451.6,1.2,0,1,0.75,0,67027.55
Q2,2013/2014,Provisional,06H,Q56,Y55,Non-Paying Adult,10924,26028,34704,5030.4,1.2,2.4,65,0,5,76760
Q2,2013/2014,Provisional,06H,Q56,Y55,Paying Adult,45405,63207,34836,9380.4,0,15.6,310,0,30,153184
Q2,2013/2014,Provisional,06K,Q58,Y55,Child,22030,24303,2796,1392,0,0,0,0,3,50524
Q2,2013/2014,Provisional,06K,Q58,Y55,Non-Paying Adult,6427,18573,32856,2828.4,0,2.4,42,0,2,60730.8
Q2,2013/2014,Provisional,06K,Q58,Y55,Paying Adult,33439,53667,40200,6918,6,30,279,0,43,134582
Q2,2013/2014,Provisional,06L,Q56,Y55,Child,15694,12081,1152,968.4,0,0,0,0,0,29895.4
Q2,2013/2014,Provisional,06L,Q56,Y55,Non-Paying Adult,4592,12828,14028,2412,0,0,42,0,2,33904
Q2,2013/2014,Provisional,06L,Q56,Y55,Paying Adult,22477,36678,20448,5108.4,2.4,6,232,0,5,84956.8
Q2,2013/2014,Provisional,06M,Q56,Y55,Child,7509,8922,1116,937.2,0,0,1,0,3,18488.2
Q2,2013/2014,Provisional,06M,Q56,Y55,Non-Paying Adult,4275,12042,13092,2527.2,1.2,7.2,73,0,7,32024.6
Q2,2013/2014,Provisional,06M,Q56,Y55,Paying Adult,17988,24666,15168,4872,1.2,32.4,438,0,38,63203.6
Q2,2013/2014,Provisional,06N,Q58,Y55,Child,23610,24123,2400,1556.4,0,0,0,0.75,1,51691.15
Q2,2013/2014,Provisional,06N,Q58,Y55,Non-Paying Adult,6231,18249,28548,2947.2,0,0,49,0,2,56026.2
Q2,2013/2014,Provisional,06N,Q58,Y55,Paying Adult,29545,45330,34704,6969.6,0,6,169,0,6,116729.6
Q2,2013/2014,Provisional,06P,Q58,Y55,Child,5935,10749,804,393.6,0,0,0,0,0,17881.6
Q2,2013/2014,Provisional,06P,Q58,Y55,Non-Paying Adult,2778,12057,16620,1400.4,1.2,0,21,0,1,32878.6
Q2,2013/2014,Provisional,06P,Q58,Y55,Paying Adult,7123,13011,8520,1340.4,0,0,28,0,3,30025.4
Q2,2013/2014,Provisional,06Q,Q57,Y55,Child,14498,12084,1992,927.6,0,0,0,0,1,29502.6
Q2,2013/2014,Provisional,06Q,Q57,Y55,Non-Paying Adult,4254,11553,17208,1675.2,0,0,28,0,1,34719.2
Q2,2013/2014,Provisional,06Q,Q57,Y55,Paying Adult,25347,40821,28920,5121.6,0,7.2,193,0.75,16,100426.55
Q2,2013/2014,Provisional,06T,Q57,Y55,Child,11460,9897,2016,798,0,0,0,0,0,24171
Q2,2013/2014,Provisional,06T,Q57,Y55,Non-Paying Adult,5047,11841,27456,2361.6,0,0,51,0,0,46756.6
Q2,2013/2014,Provisional,06T,Q57,Y55,Paying Adult,17849,30438,21192,4424.4,0,0,208,0,3,74114.4
Q2,2013/2014,Provisional,06V,Q56,Y55,Child,4661,4368,348,332.4,0,0,0,0,0,9709.4
Q2,2013/2014,Provisional,06V,Q56,Y55,Non-Paying Adult,2141,5124,6324,868.8,0,0,34,0,1,14492.8
Q2,2013/2014,Provisional,06V,Q56,Y55,Paying Adult,10596,15441,10572,2286,0,0,155,0,3,39053
Q2,2013/2014,Provisional,06W,Q56,Y55,Child,8882,8643,792,746.4,0,0,1,0,0,19064.4
Q2,2013/2014,Provisional,06W,Q56,Y55,Non-Paying Adult,4339,11184,10596,2216.4,0,0,52,0,0,28387.4
Q2,2013/2014,Provisional,06W,Q56,Y55,Paying Adult,18708,26238,13944,4927.2,1.2,1.2,223,0,6,64048.6
Q2,2013/2014,Provisional,06Y,Q56,Y55,Child,8522,6963,504,500.4,0,0,1,0,0,16490.4
Q2,2013/2014,Provisional,06Y,Q56,Y55,Non-Paying Adult,3258,7488,9552,1278,0,0,47,0,0,21623
Q2,2013/2014,Provisional,06Y,Q56,Y55,Paying Adult,16971,23208,15000,3130.8,0,10.8,224,0,5,58549.6
Q2,2013/2014,Provisional,07G,Q57,Y55,Child,4464,5100,468,352.8,0,0,0,0,0,10384.8
Q2,2013/2014,Provisional,07G,Q57,Y55,Non-Paying Adult,1559,4941,9600,1042.8,0,0,7,0,0,17149.8
Q2,2013/2014,Provisional,07G,Q57,Y55,Paying Adult,4371,7953,8376,1382.4,0,1.2,70,0,0,22153.6
Q2,2013/2014,Provisional,07H,Q57,Y55,Child,7967,8760,1308,495.6,0,0,0,0,0,18530.6
Q2,2013/2014,Provisional,07H,Q57,Y55,Non-Paying Adult,2445,8376,11892,1098,0,0,29,0,1,23841
Q2,2013/2014,Provisional,07H,Q57,Y55,Paying Adult,12669,20442,14772,2558.4,0,2.4,187,0,8,50638.8
Q2,2013/2014,Provisional,07J,Q56,Y55,Child,3630,4842,504,342,0,0,0,0,0,9318
Q2,2013/2014,Provisional,07J,Q56,Y55,Non-Paying Adult,2003,5190,7020,951.6,0,0,8,0,1,15173.6
Q2,2013/2014,Provisional,07J,Q56,Y55,Paying Adult,7105,13443,7116,1752,0,0,83,0,3,29502
Q2,2013/2014,Provisional,07K,Q56,Y55,Child,9655,7716,996,558,0,0,0,0,0,18925
Q2,2013/2014,Provisional,07K,Q56,Y55,Non-Paying Adult,3080,6906,10068,1065.6,0,0,26,0,0,21145.6
Q2,2013/2014,Provisional,07K,Q56,Y55,Paying Adult,15224,23370,15828,2856,0,2.4,168,0,3,57451.4
Q2,2013/2014,Provisional,07L,Q71,Y56,Child,4954,10626,1176,385.2,0,0,0,0,0,17141.2
Q2,2013/2014,Provisional,07L,Q71,Y56,Non-Paying Adult,2377,11406,18600,1262.4,0,1.2,20,0,0,33666.6
Q2,2013/2014,Provisional,07L,Q71,Y56,Paying Adult,3960,11712,11772,1022.4,0,1.2,90,0,1,28558.6
Q2,2013/2014,Provisional,07M,Q71,Y56,Child,8985,10914,1284,690,0,0,0,0,0,21873
Q2,2013/2014,Provisional,07M,Q71,Y56,Non-Paying Adult,3359,10530,21228,1870.8,2.4,0,36,0,1,37027.2
Q2,2013/2014,Provisional,07M,Q71,Y56,Paying Adult,8517,14310,11832,2427.6,12,27.6,95,0,7,37228.2
Q2,2013/2014,Provisional,07N,Q71,Y56,Child,5883,7995,1200,429.6,0,0,0,0,0,15507.6
Q2,2013/2014,Provisional,07N,Q71,Y56,Non-Paying Adult,1845,6576,13500,902.4,0,1.2,14,0,0,22838.6
Q2,2013/2014,Provisional,07N,Q71,Y56,Paying Adult,7410,13506,12900,1540.8,2.4,13.2,92,0,1,35465.4
Q2,2013/2014,Provisional,07P,Q71,Y56,Child,7550,15978,2136,926.4,0,0,0,0,0,26590.4
Q2,2013/2014,Provisional,07P,Q71,Y56,Non-Paying Adult,3628,19353,40668,2900.4,1.2,10.8,59,0,5,66625.4
Q2,2013/2014,Provisional,07P,Q71,Y56,Paying Adult,7094,16584,12684,2208,6,8.4,139,0,4,38727.4
Q2,2013/2014,Provisional,07Q,Q71,Y56,Child,10649,11952,1272,836.4,0,0,0,0,0,24709.4
Q2,2013/2014,Provisional,07Q,Q71,Y56,Non-Paying Adult,2591,10494,17484,2008.8,3.6,3.6,46,0.75,4,32635.75
Q2,2013/2014,Provisional,07Q,Q71,Y56,Paying Adult,7826,17001,14736,2568,12,67.2,135,0,31,42376.2
Q2,2013/2014,Provisional,07R,Q71,Y56,Child,4556,7512,1152,573.6,0,0,0,0,0,13793.6
Q2,2013/2014,Provisional,07R,Q71,Y56,Non-Paying Adult,2383,10047,29412,2275.2,0,0,25,0,0,44142.2
Q2,2013/2014,Provisional,07R,Q71,Y56,Paying Adult,6742,10893,11496,2685.6,0,4.8,30,0,2,31853.4
Q2,2013/2014,Provisional,07T,Q71,Y56,Child,3451,6441,696,1128,0,0,0,0,0,11716
Q2,2013/2014,Provisional,07T,Q71,Y56,Non-Paying Adult,2550,10671,26112,3495.6,0,1.2,66,0,1,42896.8
Q2,2013/2014,Provisional,07T,Q71,Y56,Paying Adult,3465,7392,7620,2793.6,0,0,48,0,5,21323.6
Q2,2013/2014,Provisional,07V,Q71,Y56,Child,10788,15693,1848,968.4,0,0,0,0,0,29297.4
Q2,2013/2014,Provisional,07V,Q71,Y56,Non-Paying Adult,4294,15768,32376,3034.8,0,0,44,0,1,55517.8
Q2,2013/2014,Provisional,07V,Q71,Y56,Paying Adult,10656,20472,19152,3723.6,0,2.4,86,0,4,54096
Q2,2013/2014,Provisional,07W,Q71,Y56,Child,10100,17046,1644,914.4,0,0,0,0,0,29704.4
Q2,2013/2014,Provisional,07W,Q71,Y56,Non-Paying Adult,4538,19596,35004,3084,1.2,0,36,0,0,62259.2
Q2,2013/2014,Provisional,07W,Q71,Y56,Paying Adult,10116,22296,15912,3213.6,0,9.6,102,0,3,51652.2
Q2,2013/2014,Provisional,07X,Q71,Y56,Child,8526,14175,1560,790.8,0,0,0,0,9,25060.8
Q2,2013/2014,Provisional,07X,Q71,Y56,Non-Paying Adult,3832,14712,26592,2034,1.2,0,57,0.75,2,47230.95
Q2,2013/2014,Provisional,07X,Q71,Y56,Paying Adult,8252,15498,14412,2008.8,0,7.2,81,0,4,40263
Q2,2013/2014,Provisional,07Y,Q71,Y56,Child,7625,13017,1308,735.6,0,0,0,0,0,22685.6
Q2,2013/2014,Provisional,07Y,Q71,Y56,Non-Paying Adult,2887,12762,24444,2293.2,0,0,33,0,1,42420.2
Q2,2013/2014,Provisional,07Y,Q71,Y56,Paying Adult,8235,17628,15324,2715.6,1.2,1.2,94,0,5,44004
Q2,2013/2014,Provisional,08A,Q71,Y56,Child,8757,13380,1452,799.2,1.2,2.4,0,0,0,24391.8
Q2,2013/2014,Provisional,08A,Q71,Y56,Non-Paying Adult,3647,16512,23604,2359.2,0,6,36,0,1,46165.2
Q2,2013/2014,Provisional,08A,Q71,Y56,Paying Adult,7561,17388,13644,2262,0,3.6,81,0,7,40946.6
Q2,2013/2014,Provisional,08C,Q71,Y56,Child,3287,6126,1020,444,0,0,0,0,0,10877
Q2,2013/2014,Provisional,08C,Q71,Y56,Non-Paying Adult,1865,9327,23892,1918.8,0,0,21,0,1,37024.8
Q2,2013/2014,Provisional,08C,Q71,Y56,Paying Adult,4970,9726,9984,1864.8,0,2.4,26,0,1,26574.2
Q2,2013/2014,Provisional,08D,Q71,Y56,Child,7433,13074,1476,757.2,0,0,1,0,0,22741.2
Q2,2013/2014,Provisional,08D,Q71,Y56,Non-Paying Adult,4301,19332,35400,2492.4,1.2,2.4,84,0,3,61616
Q2,2013/2014,Provisional,08D,Q71,Y56,Paying Adult,6130,11595,10980,1514.4,3.6,24,85,0,4,30336
Q2,2013/2014,Provisional,08E,Q71,Y56,Child,6439,9960,1260,595.2,0,0,1,0,0,18255.2
Q2,2013/2014,Provisional,08E,Q71,Y56,Non-Paying Adult,2523,9105,15048,1524,0,6,31,0,3,28240
Q2,2013/2014,Provisional,08E,Q71,Y56,Paying Adult,7705,12408,9204,2256,1.2,31.2,90,0,3,31698.4
Q2,2013/2014,Provisional,08F,Q71,Y56,Child,6483,8877,864,480,0,0,0,0,0,16704
Q2,2013/2014,Provisional,08F,Q71,Y56,Non-Paying Adult,2174,7935,11220,1014,0,0,15,0,1,22359
Q2,2013/2014,Provisional,08F,Q71,Y56,Paying Adult,10289,19248,16476,2120.4,0,1.2,111,0,5,48250.6
Q2,2013/2014,Provisional,08G,Q71,Y56,Child,7473,9852,972,518.4,0,0,0,0,0,18815.4
Q2,2013/2014,Provisional,08G,Q71,Y56,Non-Paying Adult,2458,7749,12276,1069.2,0,0,33,0,0,23585.2
Q2,2013/2014,Provisional,08G,Q71,Y56,Paying Adult,8168,15546,11232,1818,0,8.4,83,0,1,36856.4
Q2,2013/2014,Provisional,08H,Q71,Y56,Child,3215,5340,840,279.6,0,0,0,0,0,9674.6
Q2,2013/2014,Provisional,08H,Q71,Y56,Non-Paying Adult,2231,9090,23988,1473.6,0,0,29,0,1,36812.6
Q2,2013/2014,Provisional,08H,Q71,Y56,Paying Adult,5330,8346,8880,1204.8,0,0,51,0,0,23811.8
Q2,2013/2014,Provisional,08J,Q71,Y56,Child,6335,6468,864,429.6,0,0,0,0,0,14096.6
Q2,2013/2014,Provisional,08J,Q71,Y56,Non-Paying Adult,1688,4827,10380,1036.8,0,0,9,0,0,17940.8
Q2,2013/2014,Provisional,08J,Q71,Y56,Paying Adult,7316,9840,9396,2154,0,2.4,51,0,0,28759.4
Q2,2013/2014,Provisional,08K,Q71,Y56,Child,5889,12198,2016,736.8,0,0,0,0,0,20839.8
Q2,2013/2014,Provisional,08K,Q71,Y56,Non-Paying Adult,3023,15903,45264,2844,1.2,1.2,61,0,1,67098.4
Q2,2013/2014,Provisional,08K,Q71,Y56,Paying Adult,7460,16590,15684,6637.2,0,1.2,68,0,7,46447.4
Q2,2013/2014,Provisional,08L,Q71,Y56,Child,6957,11685,2304,662.4,0,0,1,0,0,21609.4
Q2,2013/2014,Provisional,08L,Q71,Y56,Non-Paying Adult,3729,15429,39648,2527.2,0,1.2,42,0,3,61379.4
Q2,2013/2014,Provisional,08L,Q71,Y56,Paying Adult,8399,17883,17592,2540.4,0,8.4,74,0,0,46496.8
Q2,2013/2014,Provisional,08M,Q71,Y56,Child,5733,15999,1536,924,0,0,0,0,0,24192
Q2,2013/2014,Provisional,08M,Q71,Y56,Non-Paying Adult,3304,19749,32520,3290.4,0,7.2,46,0,1,58917.6
Q2,2013/2014,Provisional,08M,Q71,Y56,Paying Adult,3343,10338,6732,1170,0,3.6,38,0,0,21624.6
Q2,2013/2014,Provisional,08N,Q71,Y56,Child,8758,16845,1524,914.4,0,0,0,0,0,28041.4
Q2,2013/2014,Provisional,08N,Q71,Y56,Non-Paying Adult,3643,17133,22836,2611.2,0,0,39,0.75,1,46263.95
Q2,2013/2014,Provisional,08N,Q71,Y56,Paying Adult,9059,19194,12516,3051.6,2.4,7.2,112,1.5,11,43954.7
Q2,2013/2014,Provisional,08P,Q71,Y56,Child,5572,5079,444,360,0,0,0,0,0,11455
Q2,2013/2014,Provisional,08P,Q71,Y56,Non-Paying Adult,1265,3375,6444,704.4,0,0,5,0,0,11793.4
Q2,2013/2014,Provisional,08P,Q71,Y56,Paying Adult,5640,6813,7416,1459.2,0,0,21,0,2,21351.2
Q2,2013/2014,Provisional,08Q,Q71,Y56,Child,5523,10221,1692,487.2,0,0,1,0,0,17924.2
Q2,2013/2014,Provisional,08Q,Q71,Y56,Non-Paying Adult,2617,12690,46380,2012.4,0,0,43,0,0,63742.4
Q2,2013/2014,Provisional,08Q,Q71,Y56,Paying Adult,6707,13788,15708,1678.8,0,4.8,69,0,1,37956.6
Q2,2013/2014,Provisional,08R,Q71,Y56,Child,3743,7302,1152,235.2,1.2,0,1,0,0,12434.4
Q2,2013/2014,Provisional,08R,Q71,Y56,Non-Paying Adult,4674,8256,16488,949.2,0,1.2,21,0,2,30391.4
Q2,2013/2014,Provisional,08R,Q71,Y56,Paying Adult,4753,9861,8328,1062,0,4.8,49,0,1,24058.8
Q2,2013/2014,Provisional,08T,Q71,Y56,Child,6668,7341,672,487.2,0,0,0,0,0,15168.2
Q2,2013/2014,Provisional,08T,Q71,Y56,Non-Paying Adult,1749,5694,7884,990,0,0,18,0,0,16335
Q2,2013/2014,Provisional,08T,Q71,Y56,Paying Adult,7060,13806,9480,1982.4,0,2.4,61,0,2,32393.8
Q2,2013/2014,Provisional,08V,Q71,Y56,Child,3826,9720,972,648,0,0,0,0,0,15166
Q2,2013/2014,Provisional,08V,Q71,Y56,Non-Paying Adult,2875,14802,23340,2667.6,0,1.2,32,0,2,43719.8
Q2,2013/2014,Provisional,08V,Q71,Y56,Paying Adult,4079,9363,6744,1420.8,0,0,21,0,4,21631.8
Q2,2013/2014,Provisional,08W,Q71,Y56,Child,5770,8988,960,483.6,0,0,1,0,0,16202.6
Q2,2013/2014,Provisional,08W,Q71,Y56,Non-Paying Adult,2911,12903,24780,1587.6,0,0,32,0,0,42213.6
Q2,2013/2014,Provisional,08W,Q71,Y56,Paying Adult,5180,13032,11592,1422,0,0,49,0,0,31275
Q2,2013/2014,Provisional,08X,Q71,Y56,Child,6779,9624,1968,526.8,0,0,0,0,0,18897.8
Q2,2013/2014,Provisional,08X,Q71,Y56,Non-Paying Adult,3022,11337,29556,2174.4,0,0,43,0,0,46132.4
Q2,2013/2014,Provisional,08X,Q71,Y56,Paying Adult,8454,12732,14664,2161.2,1.2,1.2,71,0,6,38090.6
Q2,2013/2014,Provisional,08Y,Q71,Y56,Child,3327,6723,1308,291.6,0,0,0,0,0,11649.6
Q2,2013/2014,Provisional,08Y,Q71,Y56,Non-Paying Adult,2171,10626,37716,2064,0,2.4,18,0,2,52599.4
Q2,2013/2014,Provisional,08Y,Q71,Y56,Paying Adult,4701,8937,12912,1688.4,2.4,4.8,12,0,1,28258.6
Q2,2013/2014,Provisional,09A,Q71,Y56,Child,1731,3720,600,218.4,0,0,0,0,0,6269.4
Q2,2013/2014,Provisional,09A,Q71,Y56,Non-Paying Adult,982,5790,13080,954,0,0,13,0,0,20819
Q2,2013/2014,Provisional,09A,Q71,Y56,Paying Adult,4487,9270,6732,1957.2,0,3.6,29,0,7,22485.8
Q2,2013/2014,Provisional,09C,Q67,Y57,Child,4392,4968,912,366,0,0,0,0,1,10639
Q2,2013/2014,Provisional,09C,Q67,Y57,Non-Paying Adult,1424,3843,6096,854.4,0,0,10,0,0,12227.4
Q2,2013/2014,Provisional,09C,Q67,Y57,Paying Adult,6003,9228,6432,1617.6,0,1.2,42,0,2,23325.8
Q2,2013/2014,Provisional,09D,Q68,Y57,Child,7723,8790,1068,752.4,0,0,0,0,0,18333.4
Q2,2013/2014,Provisional,09D,Q68,Y57,Non-Paying Adult,3434,10296,20100,2232,0,0,34,0,1,36097
Q2,2013/2014,Provisional,09D,Q68,Y57,Paying Adult,11485,17574,15492,3524.4,1.2,10.8,105,0.75,9,48202.15
Q2,2013/2014,Provisional,09E,Q67,Y57,Child,6609,6369,492,466.8,0,0,0,0,0,13936.8
Q2,2013/2014,Provisional,09E,Q67,Y57,Non-Paying Adult,2638,6687,8916,1371.6,0,0,25,0,0,19637.6
Q2,2013/2014,Provisional,09E,Q67,Y57,Paying Adult,7388,12927,8856,2184,1.2,1.2,119,0.75,3,31480.15
Q2,2013/2014,Provisional,09F,Q68,Y57,Child,4945,5514,660,399.6,0,0,0,0,0,11518.6
Q2,2013/2014,Provisional,09F,Q68,Y57,Non-Paying Adult,2391,5925,11076,1269.6,0,0,19,0,0,20680.6
Q2,2013/2014,Provisional,09F,Q68,Y57,Paying Adult,9118,13596,12156,2307.6,0,0,91,0,1,37269.6
